item_id,category,platform,condition,brand,age_years,seller_account_age_days,seller_item_count,seller_rating,image_count,description_length,shipping_offered,original_price,current_price,month_listed,days_listed,view_count,favorite_count,price_drops,relistings,sold,sale_price,days_to_sell,suspected_counterfeit,fraud_flag
2195,electronics,eBay.de,fair,Microsoft,3,1230,35,4.227440906188042,5,179,True,504.83,49.97,9,20,188,30,1,0,yes,44.34,9.0,0.09457509651030921,False
2196,electronics,Facebook Marketplace,mint,Samsung,2,714,10,3.7667469910316775,5,212,True,494.35,39.56,5,36,224,38,0,0,yes,38.23,14.0,0.0,False
2197,collectibles,Vinted,like-new,LEGO,35,299,2,4.241209517582385,4,340,True,170.16,381.86,10,101,202,35,3,0,yes,335.38,70.0,0.01945049490750546,False
2198,electronics,eBay.de,good,Nintendo,2,1692,31,3.383056808162161,5,449,True,294.27,30.52,9,69,302,57,0,2,yes,30.13,49.0,0.0,False
2199,electronics,Facebook Marketplace,like-new,Generic,3,245,5,3.6179042426557717,7,41,True,355.45,35.07,3,35,206,37,0,1,no,,,0.0,False
2200,collectibles,eBay.de,mint,Funko,30,791,45,4.381784910559178,4,320,True,244.78,118.97,8,55,157,20,0,0,yes,107.22,43.0,0.16594728366921555,False
2201,clothing,Facebook Marketplace,mint,H&M,3,522,9,3.3334816356796644,6,209,False,126.78,106.3,10,87,207,15,1,0,yes,94.82,47.0,0.07911971975483653,False
2202,electronics,Vinted,mint,Generic,4,146,8,3.769290914347576,7,98,True,306.25,27.72,4,37,239,28,0,2,no,,,0.06785988925501063,False
2203,clothing,Facebook Marketplace,fair,Uniqlo,2,266,3,5.0,4,328,True,48.12,44.62,11,24,116,11,0,0,yes,42.09,18.0,0.0,False
2204,books,Vinted,good,Self-published,6,363,24,3.7999197088254695,2,171,True,34.78,24.92,1,47,70,5,0,2,no,,,0.006553159831149874,False
2205,collectibles,Vinted,mint,Limited Edition,26,70,5,4.44129936122986,1,269,False,344.05,158.91,3,57,109,15,0,2,yes,154.35,44.0,0.20861677329248318,False
2206,clothing,OLX,like-new,Prada,3,175,4,3.2998326695372295,6,130,False,336.31,242.1,7,73,1137,133,4,0,yes,236.28,40.0,0.10269183697141053,False
2207,collectibles,Mercari EU,like-new,,4,906,18,4.24066469429498,5,134,False,117.22,217.77,1,49,167,26,0,1,yes,188.83,38.0,0.019324771234065702,False
2208,clothing,eBay.de,good,Prada,9,1133,12,4.4674510529840985,3,155,True,509.73,305.24,3,25,532,90,0,0,no,,,0.0,False
2209,collectibles,Vinted,good,Vintage,21,290,5,4.45967984179376,0,464,True,271.37,632.71,9,28,90,8,0,0,yes,595.15,18.0,0.0,False
2210,books,Mercari EU,good,Random House,4,1067,19,4.386996888510635,4,116,True,16.91,10.82,5,38,65,8,1,4,no,,,0.07833976317634814,False
2211,books,Mercari EU,like-new,Penguin,2,1480,89,4.572262577992296,4,203,True,24.27,17.79,4,50,97,8,0,3,no,,,0.0,False
2212,clothing,OLX,like-new,GAP,8,1046,33,4.111506384869522,9,82,False,49.49,31.22,6,57,217,33,4,2,yes,27.78,31.0,0.02115706127024844,False
2213,collectibles,OLX,fair,Funko,20,366,16,3.98463804301353,2,370,True,133.54,210.67,3,60,148,21,4,0,yes,204.09,35.0,0.09849968184566207,False
2214,books,Mercari EU,fair,,4,1244,19,4.717247837556983,3,677,True,7.1,5.87,9,43,97,5,0,0,no,,,0.0,False
2215,electronics,eBay.de,poor,Dell,1,725,12,3.279942337644165,9,115,True,127.98,51.1,11,65,373,67,0,0,yes,46.86,31.0,0.06270343414549914,False
2216,books,Mercari EU,mint,HarperCollins,1,324,1,3.477262540609702,2,51,True,36.99,36.55,10,3,42,4,0,0,no,,,0.06949928425862392,False
2217,clothing,Facebook Marketplace,fair,,5,472,9,3.6012548764136554,6,757,True,81.73,50.88,8,37,199,28,0,1,no,,,0.09260977136978307,False
2218,collectibles,Vinted,good,LEGO,24,411,5,3.9430457225473674,7,341,True,107.25,181.74,9,73,257,25,1,0,yes,162.53,30.0,0.08993741918504908,False
2219,clothing,eBay.de,poor,Zara,7,738,60,4.650802598449267,3,180,True,36.46,22.24,12,8,90,5,0,0,yes,19.04,2.0,0.07423895996461988,False
2220,books,Vinted,like-new,Penguin,7,169,8,3.9650473754136417,4,42,False,31.62,21.3,9,135,111,11,1,0,yes,20.6,85.0,0.0,False
2221,electronics,Vinted,good,,3,662,8,3.6259580710941353,8,288,True,218.45,21.22,3,13,274,48,0,0,no,,,0.0,False
2222,clothing,Vinted,mint,,5,412,3,4.468491965530451,5,376,True,68.32,55.71,5,36,167,20,0,3,yes,53.98,15.0,0.0,False
2223,clothing,Mercari EU,good,,2,690,23,4.342063334443895,7,36,True,28.37,25.81,6,18,105,15,0,0,no,,,0.0658200450512233,False
2224,clothing,Facebook Marketplace,like-new,,5,746,26,4.2646939493523774,7,31,True,36.9,29.49,4,59,147,12,0,0,yes,25.09,40.0,0.0,False
2225,electronics,Mercari EU,fair,Dell,6,379,2,5.0,4,99,True,199.55,18.5,1,84,248,32,2,0,no,,,0.08603235634407871,False
2226,electronics,eBay.de,fair,Apple,3,567,18,4.684511194647827,1,438,True,1636.43,134.66,4,8,815,67,0,1,yes,124.01,3.0,0.45686953272806885,False
2227,furniture,Vinted,like-new,Generic,3,132,8,5.0,5,98,True,233.57,164.09,4,33,119,19,1,0,yes,153.07,11.0,0.0,False
2228,clothing,Mercari EU,good,Gucci,7,1326,48,3.2231933482061144,1,94,False,292.51,172.87,4,38,486,77,5,0,no,,,0.0359392971221079,False
2229,clothing,eBay.de,like-new,,2,1212,27,4.847269123574753,4,354,False,34.16,31.97,2,22,134,19,0,0,yes,28.19,8.0,0.0,False
2230,books,Mercari EU,good,Vintage,4,461,9,4.9883626852870115,2,541,True,21.77,16.67,3,67,103,8,0,0,yes,16.6,47.0,0.09996138711093291,False
2231,clothing,OLX,like-new,Uniqlo,4,740,15,3.85900179418504,4,18,True,166.08,122.25,5,38,117,9,2,5,yes,118.67,26.0,0.02856440102114914,False
2232,collectibles,Vinted,like-new,Funko,47,352,3,3.7070898621420203,2,55,True,171.46,301.15,7,12,67,3,0,0,no,,,0.007306053383069916,False
2233,collectibles,Vinted,fair,Antique,38,257,16,4.243220255826143,4,80,False,86.9,132.52,6,40,127,24,0,0,no,,,0.0,False
2234,furniture,Mercari EU,like-new,West Elm,15,576,22,3.975600206445976,1,69,True,305.03,74.07,6,51,105,20,2,1,yes,72.44,31.0,0.0,False
2235,furniture,OLX,good,Herman Miller,7,289,2,3.5275057477337786,3,442,True,668.56,373.6,7,33,430,28,1,1,yes,344.06,24.0,0.07414415286439797,False
2236,collectibles,Facebook Marketplace,fair,Antique,13,656,10,5.0,4,60,True,132.04,278.67,4,27,100,16,0,0,no,,,0.0,False
2237,clothing,OLX,fair,Uniqlo,8,677,10,3.8017037609643376,3,453,True,71.69,46.59,3,59,183,31,2,0,no,,,0.08951286278169265,False
2238,clothing,eBay.de,fair,Adidas,2,835,70,4.4949423325648645,9,44,False,54.96,42.32,9,131,296,19,1,0,yes,41.41,64.0,0.0,False
2239,clothing,OLX,like-new,H&M,0,666,11,4.387289515439243,3,49,True,54.61,47.9,9,23,99,13,0,0,yes,42.38,15.0,0.04846322687043786,False
2240,books,Vinted,fair,Penguin,5,200,1,3.874765404612297,5,194,True,15.86,10.08,8,28,83,15,0,0,no,,,0.0,False
2241,clothing,Vinted,like-new,H&M,2,186,2,2.900793357712599,3,70,True,103.33,101.54,11,49,121,13,3,4,no,,,0.08526286435035232,False
2242,furniture,OLX,poor,West Elm,1,685,38,4.682362301918591,6,122,True,143.69,111.78,12,56,164,26,0,0,yes,108.57,18.0,0.01719687560800673,False
2243,collectibles,OLX,good,LEGO,37,581,14,4.176328714576027,5,161,True,252.51,338.46,5,106,210,35,1,1,no,,,0.0,False
2244,collectibles,Vinted,good,Antique,35,110,2,2.55452127949145,6,246,True,152.68,198.07,7,64,177,12,1,0,no,,,0.0,False
2245,electronics,Vinted,mint,Sony,1,77,1,3.9292986733910573,2,392,True,962.49,357.44,8,43,189,35,1,2,yes,347.26,21.0,0.0,False
2246,clothing,Vinted,good,Zara,6,416,5,4.0463241654782856,4,151,True,108.49,63.8,1,39,148,14,0,0,yes,58.53,24.0,0.0447580323713955,False
2247,books,Vinted,fair,Penguin,7,163,6,4.728242724628653,3,183,True,9.59,5.45,4,36,72,9,0,0,no,,,0.0,False
2248,furniture,Vinted,fair,Crate&Barrel,4,201,8,2.721535783026712,6,217,True,373.78,327.88,10,52,205,10,1,0,no,,,0.0,False
2249,clothing,OLX,mint,H&M,1,696,5,3.707194337452189,5,216,False,67.55,67.62,8,54,178,30,0,0,yes,65.41,36.0,0.07246199027645095,False
2250,clothing,Facebook Marketplace,poor,Adidas,5,492,2,3.255299059869673,9,39,True,29.88,18.46,8,73,202,31,0,0,yes,18.1,38.0,0.0,False
2251,collectibles,Facebook Marketplace,mint,Pokemon,16,912,10,3.1339020755611764,8,77,True,193.49,459.5,12,35,131,23,3,0,no,,,0.15074192940970943,False
2252,furniture,Facebook Marketplace,good,Crate&Barrel,8,471,14,4.312502149821423,8,234,True,293.37,173.41,10,53,226,15,0,2,yes,168.42,23.0,0.0,False
2253,books,Mercari EU,good,,5,780,15,3.9774224856640297,5,89,True,9.62,7.25,7,28,58,4,0,0,yes,6.22,20.0,0.0,False
2254,collectibles,Facebook Marketplace,mint,Antique,3,1016,1,4.203038006200598,2,238,True,320.15,471.31,5,51,115,10,2,0,no,,,0.0,False
2255,furniture,Mercari EU,mint,Wayfair,6,86,2,3.085679583143435,8,345,True,508.36,289.47,2,12,191,14,0,1,yes,278.71,7.0,0.029141264366558256,False
2256,electronics,eBay.de,fair,LG,3,307,7,3.6865454178122796,7,232,True,444.82,47.51,2,60,287,49,3,0,yes,41.1,32.0,0.0,False
2257,electronics,Mercari EU,like-new,Sony,1,402,3,4.029315232829957,4,298,True,306.41,129.72,12,22,208,28,0,1,no,,,0.031825636711079686,False
2258,electronics,Mercari EU,mint,Nintendo,7,268,24,4.409206490602233,5,23,True,832.75,79.13,1,137,350,25,0,1,yes,67.36,72.0,0.0,False
2259,electronics,Facebook Marketplace,fair,Samsung,1,624,16,4.293776663936085,2,253,True,569.93,349.32,8,28,175,30,0,0,yes,309.3,15.0,0.02058366212682375,False
2260,books,OLX,fair,Penguin,0,420,8,3.7662628182483133,4,44,True,12.97,13.71,6,38,67,3,2,0,no,,,0.07098580527649587,False
2261,furniture,eBay.de,good,Ashley,9,285,4,3.3376854200835058,6,341,True,448.18,267.51,4,30,164,17,0,0,yes,258.35,13.0,0.0,False
2262,collectibles,Facebook Marketplace,like-new,LEGO,18,550,20,4.99405474610018,9,396,True,302.8,521.14,3,29,201,35,0,0,yes,482.88,12.0,0.0,False
2263,electronics,Vinted,mint,Dell,0,621,7,3.971296995906176,4,230,True,591.49,597.12,6,37,196,9,0,0,yes,581.56,24.0,0.020510463727594283,False
2264,furniture,Facebook Marketplace,good,West Elm,5,200,7,2.8923846831993845,3,290,True,404.52,298.34,2,26,109,16,0,0,yes,295.39,16.0,0.0,False
2265,furniture,eBay.de,good,Ashley,9,826,72,3.2179400199220023,6,162,False,257.62,135.28,7,24,127,6,2,0,yes,115.47,13.0,0.023207339846309002,False
2266,furniture,Vinted,good,,3,39,1,4.757518106909189,7,202,True,269.65,243.22,12,36,181,12,0,3,yes,241.18,19.0,0.0,False
2267,books,eBay.de,fair,HarperCollins,10,2295,68,3.5556637135485016,5,74,False,21.22,11.35,6,68,81,10,2,0,yes,11.3,27.0,0.0,False
2268,clothing,Mercari EU,good,Supreme,7,576,14,4.292944885004485,4,52,False,,164.58,8,91,488,28,1,0,no,,,0.08498429101060818,False
2269,electronics,Vinted,mint,Generic,5,165,1,2.84455242267388,7,263,True,392.9,36.95,5,34,285,35,0,0,yes,33.54,23.0,0.0,False
2270,clothing,OLX,poor,Zara,1,571,40,4.271721963605701,5,176,True,16.98,13.66,12,32,120,19,0,0,no,,,0.044554523433815885,False
2271,electronics,Vinted,good,Nintendo,4,120,1,4.04968825823412,0,74,False,455.57,42.32,4,36,134,17,0,0,no,,,0.045605240212482495,False
2272,electronics,OLX,good,HP,1,349,8,4.440520780357604,9,339,True,371.1,196.68,1,7,267,46,0,0,no,,,0.0,False
2273,furniture,Facebook Marketplace,poor,Wayfair,12,594,8,3.7268008072695165,6,51,False,120.5,43.88,9,107,222,41,1,0,no,,,0.04942943635648239,False
2274,collectibles,eBay.de,poor,Antique,4,651,9,3.7298952198744177,4,166,False,,89.35,11,48,156,24,1,0,yes,84.05,36.0,0.06087873026699098,False
2275,furniture,eBay.de,good,Herman Miller,4,655,35,3.6661874754766077,0,264,True,1636.41,1401.85,5,12,213,39,0,0,yes,1333.79,6.0,0.1591282294426276,False
2276,books,Facebook Marketplace,like-new,HarperCollins,4,559,22,4.072600803399531,1,226,True,32.12,26.5,11,45,57,10,0,2,no,,,0.0988490291788742,False
2277,electronics,Mercari EU,poor,Samsung,0,175,3,3.8305255904027202,9,257,True,205.32,216.99,4,10,243,16,0,0,yes,195.2,5.0,0.0,False
2278,furniture,Facebook Marketplace,good,IKEA,1,843,12,4.220615245165547,6,128,True,208.99,202.21,11,4,114,20,0,0,no,,,0.026091502869340588,False
2279,clothing,eBay.de,good,GAP,8,2015,12,4.115950789772389,2,343,True,103.36,67.36,1,23,112,19,1,1,yes,65.76,14.0,0.04869327791698294,False
2280,clothing,Mercari EU,good,Nike,6,284,18,3.6627880934236146,6,68,True,88.21,64.52,9,18,117,16,0,1,no,,,0.0,False
2281,electronics,OLX,good,Apple,1,557,4,2.7634364414550507,3,210,True,946.2,438.04,10,38,1169,109,2,3,no,,,0.0,False
2282,electronics,Vinted,fair,,0,447,27,4.953775028796237,4,408,True,121.66,101.83,4,32,250,22,2,0,yes,86.76,23.0,0.009650462523342077,False
2283,clothing,eBay.de,good,H&M,2,836,40,4.494268180691142,4,249,True,78.18,65.35,12,8,90,13,0,0,yes,59.11,4.0,0.0227637514834554,False
2284,clothing,eBay.de,fair,Zara,7,1199,14,5.0,8,305,True,71.74,46.4,4,37,186,29,0,0,yes,45.75,13.0,0.00606724629101249,False
2285,clothing,Facebook Marketplace,fair,,8,152,1,4.12104392298052,1,304,True,,33.71,2,22,96,6,0,0,yes,29.15,14.0,0.0,False
2286,collectibles,Facebook Marketplace,fair,,7,103,2,4.332748322537851,2,140,True,42.73,68.48,3,28,103,16,0,0,no,,,0.0,False
2287,electronics,eBay.de,fair,,4,1066,29,3.74726183212962,6,276,True,272.39,26.68,12,22,201,32,0,0,yes,26.63,7.0,0.0,False
2288,electronics,Vinted,fair,Dell,3,146,1,4.974916591506993,10,57,True,286.04,31.4,5,29,290,34,0,0,yes,27.13,17.0,0.07577608642060846,False
2289,clothing,Vinted,like-new,,6,252,12,3.276594187129117,6,1197,True,55.54,36.12,9,26,192,31,0,2,yes,35.74,20.0,0.02064028604579915,False
2290,furniture,eBay.de,like-new,,1,984,82,4.5227886489373565,6,174,False,249.43,246.23,4,5,130,20,0,0,yes,223.7,2.0,0.0,False
2291,clothing,eBay.de,fair,Adidas,2,1244,62,4.255625276725882,5,103,False,46.33,43.19,2,15,93,15,0,0,yes,40.66,10.0,0.0,False
2292,clothing,OLX,good,Zara,5,241,12,4.929531385403122,4,25,True,54.8,37.47,5,86,147,22,2,1,no,,,0.020802176435932157,False
2293,electronics,eBay.de,like-new,HP,1,1832,68,4.134599330036553,2,125,True,822.12,460.85,9,32,134,23,0,0,yes,449.59,22.0,0.037751478816979434,False
2294,clothing,eBay.de,like-new,Zara,8,1002,6,3.8307385992889036,3,146,True,111.33,60.93,8,21,98,19,0,0,yes,53.57,15.0,0.056747235685110975,False
2295,clothing,OLX,like-new,Adidas,3,572,10,2.2544965909913315,4,70,True,69.52,55.63,4,16,94,10,0,0,no,,,0.08638423009533769,False
2296,clothing,Mercari EU,fair,Gucci,1,467,26,3.2536733450840427,9,4,True,150.99,154.76,1,27,705,73,0,1,yes,132.74,12.0,0.0930253339840465,False
2297,clothing,Mercari EU,good,Zara,1,429,7,4.095475825676177,5,62,True,83.42,77.48,7,61,152,25,0,0,yes,68.02,30.0,0.0,False
2298,clothing,Vinted,like-new,,4,518,9,4.710994984246289,7,222,False,48.63,38.3,11,59,218,13,0,1,no,,,0.0,False
2299,electronics,eBay.de,fair,Samsung,1,2266,28,4.344884230321518,3,28,True,376.04,146.33,7,47,170,10,0,0,yes,125.24,16.0,0.0,False
2300,books,OLX,like-new,,0,907,27,4.132448825415655,4,219,True,34.51,35.4,4,30,78,15,0,0,no,,,0.0,False
2301,furniture,Mercari EU,fair,IKEA,3,670,21,4.353993249436174,6,398,False,249.19,200.24,5,59,192,18,0,5,yes,193.23,26.0,0.0005092900800636457,False
2302,electronics,eBay.de,good,Apple,9,964,18,4.2991529164158315,1,128,True,1996.35,183.62,5,68,553,66,2,0,yes,170.62,50.0,0.4067980285866676,False
2303,clothing,Mercari EU,fair,H&M,0,1721,85,4.531183486482966,3,42,True,49.47,39.61,4,31,89,15,2,0,no,,,0.0,False
2304,collectibles,OLX,like-new,LEGO,15,1035,4,3.030243945283495,5,338,True,265.25,403.54,9,32,142,11,1,0,no,,,0.0,False
2305,electronics,eBay.de,good,Sony,1,1872,39,4.327965640767671,5,306,True,352.45,154.48,12,44,245,24,0,2,yes,134.12,18.0,0.0,False
2306,clothing,Mercari EU,fair,Zara,5,743,69,3.6941572071806754,4,151,True,69.48,50.19,9,38,138,16,1,0,yes,49.08,22.0,0.08886717496206209,False
2307,furniture,OLX,mint,West Elm,4,1607,45,4.751654256284139,7,186,True,690.05,484.05,12,35,154,30,1,0,no,,,0.01821594246460105,False
2308,clothing,Vinted,poor,,1,212,4,2.9243419552131287,5,99,False,18.21,17.3,6,14,111,19,2,1,yes,15.84,5.0,0.0,False
2309,electronics,Facebook Marketplace,good,Generic,0,663,38,4.087667535599059,5,50,True,196.44,203.05,11,60,218,30,3,0,no,,,0.0,False
2310,electronics,Mercari EU,good,Apple,11,922,26,4.4986504460321255,3,176,True,1505.95,134.72,10,49,1243,151,0,0,yes,123.54,20.0,0.31399753176759587,False
2311,collectibles,Facebook Marketplace,good,LEGO,38,388,10,2.7436408083115635,4,161,True,168.22,170.23,8,45,126,7,0,0,no,,,0.0,False
2312,electronics,eBay.de,like-new,,4,1332,47,3.7927967316312636,1,372,True,3749.54,366.07,2,46,607,100,0,1,no,,,0.43696407011486993,False
2313,books,eBay.de,good,Self-published,3,554,12,5.0,2,274,True,20.66,15.15,9,19,69,4,5,0,no,,,0.07189026702203222,False
2314,collectibles,Facebook Marketplace,poor,Pokemon,6,386,15,4.670356721994478,9,146,True,57.35,57.37,4,30,185,31,2,0,no,,,0.0,False
2315,clothing,Vinted,like-new,Nike,4,208,9,4.067711537799999,5,175,False,108.32,79.43,4,58,171,13,4,0,yes,69.29,37.0,0.0,False
2316,clothing,eBay.de,fair,Zara,2,1710,146,4.69358005911303,2,92,True,64.24,49.86,11,18,90,11,4,0,yes,49.84,6.0,0.05076540886879469,False
2317,electronics,Vinted,like-new,Apple,2,52,2,2.4365255510834434,3,129,True,2535.04,675.15,2,25,521,94,0,0,yes,591.07,17.0,0.4331537465115124,False
2318,electronics,Vinted,good,Samsung,1,289,7,4.302769345553135,5,106,True,462.77,282.18,12,19,179,25,2,0,yes,247.27,9.0,0.0,False
2319,electronics,OLX,like-new,Sony,2,865,24,5.0,7,184,True,437.3,46.45,5,31,253,33,0,1,yes,44.51,24.0,0.0,False
2320,collectibles,eBay.de,good,,19,865,5,3.4048850413750653,1,21,True,65.99,100.41,4,9,75,7,0,0,yes,99.54,5.0,0.0,False
2321,books,OLX,poor,Penguin,4,1900,59,5.0,4,764,True,12.68,8.42,8,92,128,11,2,0,yes,7.36,39.0,0.0,False
2322,furniture,Vinted,like-new,Wayfair,10,529,15,3.9686946620489474,1,119,True,557.53,283.43,9,80,124,23,1,0,no,,,0.09424762276942086,False
2323,electronics,Mercari EU,good,Samsung,2,604,8,3.8971148276236316,4,166,True,325.15,46.43,7,22,186,13,0,0,yes,42.33,9.0,0.09091343821201178,False
2324,books,Vinted,good,Self-published,3,749,22,3.5303415691023323,6,156,True,17.45,13.49,10,72,113,16,1,3,no,,,0.0,False
2325,collectibles,Facebook Marketplace,good,LEGO,24,714,3,4.148631524099031,6,302,True,126.72,277.06,3,69,210,17,0,0,yes,266.09,27.0,0.029538128745631276,False
2326,books,Facebook Marketplace,good,,4,442,33,4.274540171978112,3,328,False,30.73,24.36,7,49,91,13,5,2,yes,24.04,28.0,0.0,False
2327,clothing,Vinted,good,Gucci,7,58,1,3.621993130301115,3,295,True,366.3,209.69,2,89,591,55,1,0,yes,201.97,52.0,0.14521115554902037,False
2328,furniture,OLX,mint,Ashley,1,573,6,3.1112953124552787,10,495,True,398.32,390.76,8,35,278,16,0,2,yes,387.57,23.0,0.0,False
2329,clothing,Vinted,fair,H&M,1,342,17,4.312616793391516,2,37,True,26.63,23.1,8,20,83,7,2,0,no,,,0.0,False
2330,clothing,Mercari EU,fair,Zara,3,967,38,3.8861392994400443,5,27,True,41.99,37.63,9,28,98,16,0,0,yes,34.42,20.0,0.0,False
2331,clothing,OLX,like-new,,4,1046,3,4.685123517822335,6,85,True,34.13,27.9,11,74,180,28,1,0,no,,,0.025171573663247376,False
2332,furniture,OLX,good,,9,741,24,4.329651056139944,6,221,True,112.33,51.51,4,68,205,18,4,1,yes,49.52,40.0,0.0,False
2333,furniture,OLX,fair,IKEA,6,536,8,3.4113978320354863,5,548,True,,97.32,12,62,221,41,0,0,yes,93.72,22.0,0.0,False
2334,clothing,eBay.de,poor,Zara,2,577,23,4.700208743063873,4,81,True,18.03,14.33,8,41,135,8,2,1,no,,,0.0,False
2335,electronics,Vinted,poor,Apple,3,723,3,3.455288870300361,2,291,True,525.47,54.12,4,8,668,129,0,1,yes,47.98,4.0,0.4483797619394928,False
2336,electronics,Vinted,fair,Samsung,1,33,1,4.578045768621462,5,153,True,254.98,137.56,9,74,271,50,3,0,yes,130.82,27.0,0.07336431547394659,False
2337,electronics,Mercari EU,like-new,Lenovo,1,1189,13,4.2588924527851555,5,133,False,556.48,201.93,7,34,205,37,0,1,no,,,0.02523533567249353,False
2338,clothing,Facebook Marketplace,fair,Zara,6,806,47,3.2460745005244185,5,213,True,76.42,47.55,4,61,183,9,0,0,yes,42.12,48.0,0.0,False
2339,electronics,Vinted,fair,Sony,1,555,24,4.4939976967940405,8,246,False,382.58,166.04,8,26,259,24,1,4,yes,153.28,12.0,0.029552301521872465,False
2340,books,Facebook Marketplace,like-new,Prada,6,632,32,4.1734586273912955,4,158,True,39.02,5.853000000000001,9,20,69,9,0,2,yes,24.37,10.0,0.95,False
2341,clothing,eBay.de,good,Zara,1,932,13,4.477467176558477,9,291,False,75.39,61.87,8,31,184,9,0,0,no,,,0.03727637661738853,False
2342,clothing,eBay.de,good,Uniqlo,2,919,45,4.3078535203098065,3,92,True,39.63,37.42,12,36,118,16,0,0,yes,35.68,21.0,0.0,False
2343,electronics,Facebook Marketplace,good,,1,703,5,3.9777830081628736,3,181,False,2776.3,1127.78,12,13,607,89,0,1,no,,,0.1342057186284234,False
2344,collectibles,eBay.de,like-new,Antique,10,1149,145,4.512791439399448,2,177,False,276.16,208.27,12,66,136,24,0,3,no,,,0.0,False
2345,furniture,Facebook Marketplace,mint,Ashley,4,801,5,5.0,2,102,True,492.44,315.28,11,32,100,8,0,0,yes,282.59,21.0,0.0,False
2346,furniture,Vinted,mint,Wayfair,10,226,18,4.462942317295938,4,368,False,443.0,224.24,3,29,156,27,0,2,yes,220.16,8.0,0.0,False
2347,electronics,Facebook Marketplace,good,Sony,1,225,11,3.315899500497842,5,262,True,280.69,135.85,7,53,250,15,3,0,yes,117.45,24.0,0.0575517684862121,False
2348,furniture,Vinted,like-new,Ashley,1,292,9,2.5937316009425615,4,324,True,601.79,607.12,8,39,142,21,0,1,no,,,0.0,False
2349,clothing,Vinted,good,,7,152,2,4.14666640498369,5,320,True,46.79,27.57,7,56,200,21,1,0,yes,23.84,39.0,0.03662938789389275,False
2350,furniture,Facebook Marketplace,mint,Herman Miller,6,386,11,3.9137860224929812,4,84,True,2194.85,1289.96,11,12,365,62,0,0,no,,,0.0799177423589834,False
2351,collectibles,OLX,fair,Vintage,1,680,11,4.736722987060489,1,276,True,140.96,109.78,11,64,123,15,0,1,no,,,0.006882918569075053,False
2352,furniture,eBay.de,fair,Crate&Barrel,7,911,44,4.36145827841425,3,127,True,147.1,88.99,11,8,85,13,0,0,no,,,0.0,False
2353,collectibles,eBay.de,poor,Vintage,36,782,24,4.388369113913899,3,32,True,73.42,58.26,10,25,94,14,0,0,no,,,0.04538045272931612,False
2354,books,Mercari EU,fair,Vintage,3,320,3,3.0637052647897316,5,225,False,23.76,17.14,4,199,2413,0,5,1,no,,,0.0008858174581804767,False
